bookID,title,authors,language_code,num_pages,publication_date
5354,The Brethren,John Grisham,eng,384,12/27/2005
5356,The King of Torts,John Grisham,eng,276,12/27/2005
5357,Skipping Christmas,John Grisham,eng,198,11/06/2004
5358,The Firm,Robin Waterfield/John Grisham,eng,76,2/15/2000
5359,The Client,John Grisham,eng,483,3/16/2010
5360,A Painted House,John Grisham,eng,384,02/03/2004
5362,The Summons / The Brethren,John Grisham/Michael Beck/Frank  Muller,eng,0,10/10/2006
5364,Dragonfly in Amber (Outlander  #2),Diana Gabaldon,eng,743,08/07/2001
5368,Forever Amber,Kathleen Winsor,eng,972,7/25/2002
5370,Amber Brown Is Green With Envy,Paula Danziger/Tony Ross,en-GB,160,08/01/2004
5371,Amber Brown Is Not a Crayon,Paula Danziger/Tony Ross,eng,96,09/07/2006
5372,Amber and Ashes (Dragonlance: The Dark Disciple  #1),Margaret Weis,eng,336,07/01/2005
5373,The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,eng,509,11/12/1992
5374,The Dragon's Eye (Dragonology Chronicles  #1),Dugald A. Steer/Douglas Carrel,eng,221,11/14/2006
5375,The Dragon's Eye (Erec Rex  #1),Kaza Kingsley/Melvyn Grant,eng,341,10/01/2006
5376,Dragon's Eye (Stonefort  #1),James A. Hetley,eng,368,10/31/2006
5396,Dragon's Eye,Christopher Stasheff/William R. Forstchen/Nick DiChario/S.N. Lewitt/Bill Fawcett/Mike Resnick/Mickey Zucker Reichert/S.M. Stirling/Diane Duane/Jody Lynn Nye/Roland J. Green/Teresa Patterson/Judith R. Conly,en-GB,279,07/01/1994
5402,"Stand Back  Said the Elephant  ""I'm Going to Sneeze!""",Patricia Thomas/Wallace Tripp,eng,32,4/23/1990
5404,Here I Stand: A Life of Martin Luther,Roland H. Bainton,eng,336,04/01/1995
5412,The Stand: Das letzte Gefecht,Stephen King/Joachim Körber,ger,1227,09/01/2003
5413,'Salem's Lot,Stephen King/Jerry N. Uelsmann,eng,594,11/01/2005
5414,'Salem's Lot,Stephen King/Ron McLarty,eng,17,1/19/2004
5415,'Salem's Lot,Stephen King,eng,405,10/17/1975
5417,Carrie / 'Salem's Lot / The Shining,Stephen King,eng,1096,07/02/2002
5419,'Salem's Lot,Stephen King,eng,427,11/13/1979
5420,'Salem's Lot,Stephen King,eng,586,10/06/2010
5427,Orientalism,Edward W. Said,eng,396,8/28/2003
5439,Interpreter of Maladies,Jhumpa Lahiri,eng,198,5/22/2000
5442,The Faiths of the Founding Fathers,David L. Holmes,eng,225,03/01/2006
5452,Girls in Pants: The Third Summer of the Sisterhood (Sisterhood  #3),Ann Brashares,eng,338,6/13/2006
5453,Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood  #4),Ann Brashares,eng,384,01/09/2007
5458,Junie B.  First Grader: Cheater Pants (Junie B. Jones  #21),Barbara Park/Denise Brunkus,eng,86,4/27/2004
5471,Nineteen Eighty-Four,George Orwell/Thomas Pynchon,eng,339,05/06/2003
5472,Animal Farm / 1984,George Orwell/Christopher Hitchens,eng,400,06/01/2003
5477,1984,George Orwell/Erich Fromm,eng,268,07/01/1981
5478,Nineteen Eighty-Four,George Orwell,eng,387,07/01/2005
5479,Brave New World / Brave New World Revisited,Aldous Huxley/Christopher Hitchens,eng,340,07/05/2005
5480,Brave New World and Brave New World Revisited,Aldous Huxley/Christopher Hitchens,eng,340,06/01/2004
5481,Brave New World Revisited,Aldous Huxley,eng,123,09/05/2006
5485,Brave New World,Aldous Huxley,eng,259,10/17/2006
5486,Andrew Carnegie,David Nasaw,eng,896,10/24/2006
5488,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz,eng,1313,10/16/2001
5490,Children of the Alley,Naguib Mahfouz/Peter Theroux,eng,464,10/18/1996
5497,Akhenaten: Dweller in Truth,Naguib Mahfouz/Tagreid Abu-Hassabo,eng,168,04/04/2000
5498,Adrift on the Nile,Naguib Mahfouz/Frances Liardet,eng,167,01/01/1994
5499,Midaq Alley,Naguib Mahfouz/Trevor Le Gassick,eng,286,12/01/1991
5502,The Harafish,Naguib Mahfouz/Catherine Cobham/Naguib Mahfouz,eng,416,9/17/1997
5503,The Day the Leader Was Killed,Naguib Mahfouz/Surgana/Naguib Mahfouz,eng,112,06/06/2000
5508,Anne Frank Beyond the Diary: A Photographic Remembrance,Ruud van der Rol/Rian Verhoeven/Anna Quindlen/Anne Frank/Tony   Langham/Plym Peters,eng,113,05/01/1995
5509,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,Miep Gies/Alison Leslie Gold,eng,252,4/15/1988
5513,The Diary of Anne Frank,Frances Goodrich/Albert Hackett/Wendy Kesselman,eng,70,10/01/1998
5514,Anne Frank: Life in Hiding,Johanna Hurwitz/Vera Rosenberry,eng,64,12/08/1999
5518,Cliffs Notes on Hansberry's A Raisin in the Sun,Rosetta James,en-GB,80,8/15/1992
5526,Dear John,Nicholas Sparks,eng,276,10/30/2006
5527,All the King's Men,Robert Penn Warren,eng,439,09/01/1996
5528,Cliffs notes on Warren's All the King's Men,L. David Allen,eng,80,1/13/1964
5530,All the King's Men: Three Stage Versions,Robert Penn Warren/James A. Perkins/James A. Grimshaw,eng,264,07/04/2000
5534,Men's Health: Book of Muscle - The World's Most Complete Guide to Building Your Body,Ian King/Lou Schuler/Frederick Deluvier,eng,364,10/17/2003
5544,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman,eng,391,04/12/1997
5545,The Feynman Lectures on Physics  3 Vols,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,eng,3,01/01/1989
5548,What Do You Care What Other People Think?,Richard P. Feynman,eng,256,01/11/2001
5550,Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman,Richard P. Feynman/Michelle Feynman,eng,512,04/05/2005
5552,QED: The Strange Theory of Light and Matter,Richard P. Feynman,eng,158,10/21/1988
5554,Kiffe Kiffe Demain (French Edition),Faïza Guène,fre,182,10/01/2005
5558,iWoz,Steve Wozniak/Gina Smith,en-GB,313,9/17/2006
5571,Cradle to Cradle: Remaking the Way We Make Things,William McDonough/Michael Braungart,eng,193,4/22/2002
5575,Cradle and All,James Patterson,eng,384,02/01/2001
5585,The Creation of the American Republic  1776-1787,Gordon S. Wood,eng,675,04/06/1998
5587,Power  Faith  and Fantasy: America in the Middle East 1776 to the Present,Michael B. Oren,eng,832,1/16/2007
5595,Problems of the Self: Philosophical Papers 1956 1972,Bernard Williams,eng,276,3/25/1976
5598,Moral Luck: Philosophical Papers 1973-1980,Bernard Williams,eng,188,03/12/1981
5599,Ethics and the Limits of Philosophy,Bernard Williams,eng,230,3/15/1986
5606,On Rhetoric and Language: Four Key Dialogues,Jean Nienkamp,eng,232,07/01/1999
5635,The Norton Anthology of Modern and Contemporary Poetry,Jahan Ramazani/Richard Ellmann/Robert O'Clair,eng,1136,4/17/2003
5653,The Elephant War,Gillian Avery,eng,256,10/01/2000
5659,The Wind in the Willows,Kenneth Grahame/Gillian Avery,eng,197,10/27/2005
5660,The Everyman Anthology of Poetry for Children,Gillian Avery/Everyman's Library/Thomas Benwick,eng,379,9/27/1994
5661,Holiday Romance and Other Writings for Children,Charles Dickens,eng,368,05/01/1995
5665,Ideas Have Consequences,Richard M. Weaver,eng,198,9/28/1984
5671,The Ethics of Rhetoric,Richard M. Weaver,eng,240,11/03/1995
5678,Manliness,Harvey Mansfield,eng,304,03/11/2006
5685,Anna Karenina,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,eng,838,12/01/2001
5691,The Brothers Karamazov,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,eng,796,1/16/1992
5693,Selected Stories of Anton Chekhov,Anton Chekhov/Richard Pevear/Larissa Volokhonsky,eng,467,10/31/2000
5694,Mother Maria Skobtsova: Essential Writings,Maria Skobtsova/Richard Pevear,eng,192,10/01/2002
5696,What is Art?,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,eng,230,8/31/1995
5697,The Complete Short Novels,Anton Chekhov/Richard Pevear/Larissa Volokhonsky,eng,548,8/18/2005
5698,The Double and The Gambler,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,eng,344,1/16/2007
5700,The Adolescent,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,eng,647,12/07/2004
5712,If I Die in a Combat Zone,Tim O'Brien,eng,208,04/07/2003
5713,If I Die In A Combat Zone,Tim O'Brien,eng,208,4/24/1995
5720,Rainbow Six (John Clark  #2; Jack Ryan Universe  #10),Tom Clancy/David Dukes,eng,912,09/01/1999
5728,Child of War  Woman of Peace,Le Ly Hayslip/James Hayslip/Jenny Wurts,eng,388,12/01/1993
5729,When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace,Le Ly Hayslip/Jay Wurts,eng,400,11/01/1993
5735,Philip Vera Cruz: A Personal History of Filipino Immigrants and the Farmworkers Movement,Craig Scharlin/Lilia V. Villanueva,eng,208,06/01/2000
5736,Coming of Age in Mississippi: The Classic Autobiography of a Young Black Girl in the Rural South,Anne Moody,eng,424,02/03/2004
5738,I'm Too Young To Be Seventy,Judith Viorst/Laura Gibson,eng,64,10/12/2005
5743,Seventy-Seven Clocks (Bryant & May #3),Christopher Fowler,eng,496,11/29/2005
5752,The Blank Slate: The Modern Denial of Human Nature,Steven Pinker,eng,528,8/26/2003
5755,The Language Instinct: How the Mind Creates Language,Steven Pinker,eng,448,11/07/2000
5756,Learnability and Cognition: The Acquisition of Argument Structure,Steven Pinker/Jacques A. Mehler,eng,432,8/28/1991
5759,Fight Club,Chuck Palahniuk,eng,218,10/17/2005
5766,BSD Hacks,Lavigne,eng,450,5/31/2004
5770,The Design and Implementation of the 4.3BSD UNIX Operating System,Samuel J. Leffler/Marshall Kirk McKusick/Michael J. Karels,eng,471,06/01/1989
5776,Choke,Stuart Woods,eng,352,09/12/1996
5777,Choke Point: A Brinker Mystery (Brinker P.I.),James C. Mitchell,eng,272,10/05/2004
5787,The Aleph and Other Stories,Jorge Luis Borges/Andrew Hurley,eng,210,7/27/2004
5794,El Aleph,Jorge Luis Borges,spa,253,09/01/2007
5797,Vanity Fair,William Makepeace Thackeray/John Carey,eng,867,1/30/2003
5799,Vanity Fair,William Makepeace Thackeray/Nicholas Dames,eng,696,11/01/2003
5800,Vanity Fair,William Makepeace Thackeray,eng,672,10/03/1998
5805,V for Vendetta,Alan Moore/David   Lloyd,eng,296,11/01/2005
5809,V.,Thomas Pynchon/Carlos Martín Ramírez,fre,640,01/02/2001
5810,Girl in the Shadows (Shadows  #2),V.C. Andrews,eng,400,03/07/2006
5812,V for Vendetta,Steve Moore/Lilly Wachowski/Lana Wachowski/Alan Moore,eng,358,03/01/2006
5813,Heaven (Casteel  #1),V.C. Andrews,eng,464,04/01/1997
5814,Slow Learner: Early Stories,Thomas Pynchon,eng,208,2/16/1995
5816,A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel,Steven Weisenburger,eng,424,11/01/2006
5821,Casino Royale,Ian Fleming,eng,181,06/03/2004
5824,Casino Royale,Anthony Hern/Ian Fleming/Henry Gammidge/John McLusky,eng,96,06/01/2005
5826,Bel Canto,Ann Patchett,eng,352,08/02/2005
5835,Guerilla Film Makers Movie Blueprint,Chris          Jones/Jonathan Newman/Cara Williams,eng,608,6/20/2003
5838,Mini-Manual of the Urban Guerrilla,Carlos Marighella,eng,66,09/09/2002
5843,The Career Programmer: Guerilla Tactics for an Imperfect World (Expert's Voice),Christopher   Duncan,eng,264,02/01/2006
5845,A Bend in the River,V.S. Naipaul,eng,326,05/10/2002
5848,The Middle Passage,V.S. Naipaul,eng,256,01/08/2002
5851,Magic Seeds,V.S. Naipaul,eng,280,11/08/2005
5853,Half a Life,V.S. Naipaul,eng,224,4/23/2009
5855,North of South: An African Journey,Shiva Naipaul,eng,352,9/26/1996
5863,V.S. Naipaul,Bruce Alvin King,eng,240,10/10/2003
5874,Regeneration Through Violence: The Mythology of the American Frontier  1600–1860,Richard Slotkin,eng,670,4/15/2000
5875,Regeneration (Species Imperative  #3),Julie E. Czerneda,eng,543,05/02/2006
5877,The Regeneration Trilogy (Regeneration  #1-3),Pat Barker,eng,592,01/01/1996
5880,The Sparrow (The Sparrow  #1),Mary Doria Russell,eng,506,11/01/1997
5881,The Age of Bronze (Pirates of the Caribbean: Jack Sparrow  #5),Rob Kidd/Walt Disney Company,eng,144,12/01/2006
5882,The Sword of Cortés (Pirates of the Caribbean: Jack Sparrow  #4),Rob Kidd/Jean-Paul Orpinas/Walt Disney Company,eng,122,10/01/2006
5883,The Pirate Chase (Pirates of the Caribbean: Jack Sparrow  #3),Rob Kidd/Walt Disney Company,eng,119,08/01/2006
5885,The Siren Song (Pirates of the Caribbean: Jack Sparrow  #2),Rob Kidd/Jean-Paul Orpinas,eng,123,06/01/2006
5886,The Coming Storm (Pirates of the Caribbean: Jack Sparrow  #1),Rob Kidd/Jean-Paul Orpinas,eng,135,06/01/2006
5890,The Woman in White,Wilkie Collins/Matthew Sweet,eng,672,2/27/2003
5891,The Woman in White,Wilkie Collins,eng,504,4/15/2005
5893,The Woman in White,Wilkie Collins/Maria K. Bachman/Don Richard Cox,eng,696,4/20/2006
5896,The Woman in White,Wilkie Collins/Camille Cauti,eng,635,4/25/2005
5898,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien,eng,1200,9/16/2002
5901,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,National Commission on Terrorist Attacks Upon The United States,eng,624,10/17/2004
5907,The Hobbit  or There and Back Again,J.R.R. Tolkien,eng,366,8/15/2002
5910,The Annotated Hobbit,J.R.R. Tolkien/Douglas A. Anderson,eng,411,04/07/2003
5911,Poems From The Hobbit,J.R.R. Tolkien,eng,57,12/13/1999
5912,The Hobbit: Or There and Back Again,J.R.R. Tolkien,eng,481,09/01/2003
5915,The Hobbit,J.R.R. Tolkien,eng,277,9/17/2007
5918,Ruthless Rhymes for Heartless Homes and More Ruthless Rhymes,Harry Graham/Frank J. Moore/D. Streamer,eng,64,6/19/2013
5931,The Essential Neruda: Selected Poems,Pablo Neruda/Mark Eisner/Lawrence Ferlinghetti/Robert Hass/Stephen Mitchell/Alastair Reid/Forrest Gander/Jack Hirschman/Stephen Kessler/John Felstiner,eng,200,04/01/2004
5932,Twenty Love Poems and a Song of Despair,Pablo Neruda/W.S. Merwin/Cristina García,eng,70,12/26/2006
5934,Veinte poemas de amor y una canción desesperada; Cien sonetos de amor,Pablo Neruda,eng,160,1/22/2002
5937,Love,Pablo Neruda,eng,43,6/16/1995
5942,Anil's Ghost,Michael Ondaatje,eng,311,4/24/2001
5952,Waiting for My Cats to Die: A Memoir,Stacy Horn,eng,320,1/17/2002
5957,Narcissus and Goldmund,Hermann Hesse/Leila Vennewitz,eng,288,06/01/1993
5966,Edward Lear's Book of Nonsense: With Lear's Original Illustrations,Edward Lear/Simcha Shtull,eng,46,11/01/1995
5969,A Sparrow Falls (Courtney #3),Wilbur Smith,eng,640,01/02/2007
5970,Providence of a Sparrow: Lessons from a Life Gone to the Birds,Chris Chester,eng,304,4/13/2004
5974,Sparrow Hawk Red,Ben Mikaelsen,eng,185,04/01/1995
5975,The Fall of a Sparrow,Robert Hellenga,eng,464,07/06/1999
5976,The Bluebird and the Sparrow (Women of the West  #10),Janette Oke,eng,251,08/01/2006
5981,Journey of the Sparrows,Fran Leeper Buss/Daisy Cubias,eng,160,12/30/2002
5984,Aleutian Sparrow,Karen Hesse/Evon Zerbetz/Kim McGillivray,eng,160,06/01/2005
5985,An Episode of Sparrows,Rumer Godden,en-GB,247,10/31/2004
5989,Li Po and Tu Fu: Poems,Li Bai/Du Fu/Arthur Cooper/Shui Chien-Tung,eng,256,4/26/1973
5991,混血王子的背叛 (哈利波特  #6),J.K. Rowling/J.K.羅琳/皇冠編譯組/張定綺/彭倩文/趙丕慧/林靜華,zho,735,10/01/2005
6003,火盃的考驗 (哈利波特  #4),J.K. Rowling/J.K.羅琳/彭倩文,zho,768,12/08/2001
6008,Five T'ang Poets,Wang Wei/Li Bai/Li Ho/Li Shang-yin/David        Young,eng,184,10/08/1990
6038,The End of Obscenity: The Trials of Lady Chatterley  Tropic of Cancer  and Fanny Hill,Charles Rembar,eng,528,12/01/1986
6048,Juniper,Monica Furlong,eng,198,2/24/2004
6057,The Long Road Back: A Survivor's Guide to Anorexia,Judy Tam Sargent/Sonia Nordenson,en-GB,194,10/01/1998
6058,The Road Back,Erich Maria Remarque,eng,352,12/01/2001
6066,Robinson Crusoe,Daniel Defoe/L.J. Swingle,eng,312,04/01/2003
6069,Achilles in Vietnam: Combat Trauma and the Undoing of Character,Jonathan Shay,eng,272,10/01/1995
6076,The Work of Mourning,Jacques Derrida/Pascale-Anne Brault/Michael Naas,eng,272,9/15/2003
6089,Transform Your Life: A step-by-step programme for change,Diana Cooper,eng,176,10/29/1998
6106,A Short History of Byzantium,John Julius Norwich,eng,496,12/29/1998
6107,The Middle Sea: A History of the Mediterranean,John Julius Norwich,eng,588,10/31/2006
6109,A History of Venice,John Julius Norwich,eng,673,6/18/1989
6110,The Normans in Sicily: The Normans in the South 1016-1130 and the Kingdom in the Sun 1130-1194,John Julius Norwich,eng,816,09/01/2004
6112,Siddhartha,Hermann Hesse/Susan Bernofsky/Tom Robbins,eng,129,7/18/2006
6115,Siddhartha,Hermann Hesse/Joachim Neugroschel/Ralph Freedman,eng,132,12/31/2002
6129,Siddhartha,Hermann Hesse,fre,160,10/31/1975
6138,The Moonstone,Wilkie Collins/Carolyn G. Heilbrun,eng,528,09/11/2001
6140,The Moonstone,Wilkie Collins,en-GB,464,10/24/1998
6144,The Moonstone,Wilkie Collins/P.D. James,eng,576,06/10/1999
6148,Ride of the Second Horseman: The Birth and Death of War,Robert L. O'Connell,eng,320,10/19/1997
6149,Beloved,Toni Morrison,eng,324,06/08/2004
6150,Cry  the Beloved Country,Alan Paton,eng,316,11/25/2003
6151,Life of the Beloved: Spiritual Living in a Secular World,Henri J.M. Nouwen,eng,160,10/01/2002
6152,Come Away My Beloved,Frances J. Roberts,eng,192,10/01/2005
6155,Israel  My Beloved,Kay Arthur,eng,448,3/15/2001
6156,Beloved Bride: The Letters of Stonewall Jackson to His Wife,Bill Potter/Stephen Lang,eng,156,04/10/2003
6157,The Search for the Beloved: Journeys in Mythology and Sacred Psychology (Inner Workbook),Jean Houston,eng,272,6/30/1997
6159,Reservation Blues,Sherman Alexie,eng,306,02/07/2005
6163,The Border Trilogy: All the Pretty Horses  The Crossing  Cities of the Plain,Cormac McCarthy,eng,1040,9/28/1999
6167,Music & Silence,Rose Tremain,eng,485,05/01/2001
6173,The Periodic Table,Primo Levi,en-GB,194,01/01/2009
6174,Survival in Auschwitz,Primo Levi/Stuart J. Woolf/Philip Roth,eng,187,09/01/1995
6175,The Reawakening,Primo Levi/Stuart J. Woolf,eng,230,12/01/1995
6176,The Drowned and the Saved,Primo Levi,eng,170,02/01/1989
6180,The Monkey's Wrench,Primo Levi/William Weaver/Ruth Feldman/Ruth Tenzer Feldman,eng,192,07/01/1995
6182,Primo Levi: A Life,Ian Thomson,eng,640,12/01/2004
6184,Wuthering Heights,Emily Brontë,eng,279,1/13/2007
6192,Disgrace,J.M. Coetzee,eng,220,8/30/2005
6194,Waiting for the Barbarians,J.M. Coetzee,eng,152,10/01/1999
6197,The Lives of Animals,J.M. Coetzee/Amy Gutmann/Peter Singer/Wendy Doniger/Barbara Smuts/Marjorie Garber,eng,136,05/06/2001
6198,Boyhood: Scenes from Provincial Life,J.M. Coetzee,eng,166,09/01/1998
6200,Youth,J.M. Coetzee,eng,176,10/07/2003
6207,Age of Iron,J.M. Coetzee,eng,198,09/01/1998
6216,The Wife (Kristin Lavransdatter  #2),Sigrid Undset/Tiina Nunnally/Sherrill Harbison,eng,402,11/01/1999
6217,Kristin Lavransdatter (Kristin Lavransdatter  #1-3),Sigrid Undset/Tiina Nunnally/Brad Leithauser,eng,1144,9/27/2005
6218,The Axe (The Master of Hestviken  #1),Sigrid Undset/Arthur G. Chater,eng,304,11/29/1994
6219,The Cross (Kristin Lavransdatter  #3),Sigrid Undset/Tiina Nunnally/Sherrill Harbison,eng,366,04/01/2000
6220,The Wreath (Kristin Lavransdatter  #1),Sigrid Undset/Tiina Nunnally,eng,305,12/01/1997
6221,The Mistress of Husaby (Kristin Lavransdatter  #2),Sigrid Undset,eng,384,05/12/1987
6222,Jenny,Sigrid Undset/Tiina Nunnally,eng,330,06/01/1998
6224,The Unknown Sigrid Undset: Jenny and Other Works,Sigrid Undset/Tim Page/Tiina Nunnally/Naomi Walford,eng,406,12/31/2001
6226,Gunnar's Daughter,Sigrid Undset/Sherrill Harbison/Arthur G. Chater,eng,161,04/01/1998
6227,The Snake Pit (The Master of Hestviken  #2),Sigrid Undset/Arthur G. Chater,eng,240,11/29/1994
6230,The Son Avenger (The Master of Hestviken  #4),Sigrid Undset,eng,288,6/24/1995
6240,An Imaginary Life,David Malouf,eng,156,02/05/1999
6245,The Great World,David Malouf,eng,336,5/20/1999
6253,A Very Long Engagement,Sébastien Japrisot,eng,320,01/06/2005
6259,Birdsong,Sebastian Faulks,eng,483,06/02/1997
6273,The Collected Poems of Wilfred Owen,Wilfred Owen/Cecil Day-Lewis,eng,192,1/17/1965
6286,Murder in Foggy Bottom (Capital Crimes  #17),Margaret Truman,eng,368,1/29/2002
6288,The Road,Cormac McCarthy,eng,241,9/26/2006
6290,The Road to Serfdom,Friedrich A. Hayek,eng,272,03/09/2006
6291,Road of the Patriarch (Forgotten Realms: The Sellswords  #3),R.A. Salvatore,eng,346,12/20/2006
6293,Road Trip USA: Cross-Country Adventures on America's Two-Lane Highways,Jamie Jensen,eng,964,3/31/2006
6294,Howl's Moving Castle (Howl's Moving Castle  #1),Diana Wynne Jones,eng,329,08/01/2001
